student_id,course_id,activity_date,minutes_spent,lessons_completed,progress_pct,last_activity_ts,source_system
S0012,C-RE-101,2026-01-13,80,1,19.17,2026-01-13 17:01:00,lms_canvas
S0012,C-RE-101,2026-01-18,23,5,54.79,2026-01-18 17:22:00,lms_canvas
S0012,C-RE-101,2026-02-12,69,5,97.94,2026-02-12 22:36:00,lms_canvas
S0012,C-RE-101,2026-02-13,17,4,100.00,2026-02-13 22:13:00,lms_canvas
S0012,C-RE-101,2026-02-15,41,1,100.00,2026-02-15 06:46:00,lms_canvas
S0012,C-RE-101,2026-02-18,32,4,100.00,2026-02-18 21:23:00,lms_canvas
S0012,C-RE-101,2026-02-19,61,5,100.00,2026-02-19 11:53:00,lms_moodle
S0012,C-RE-101,2026-02-20,53,3,74.28,2026-02-20 13:26:00,lms_canvas
S0012,C-RE-101,2026-02-22,45,0,100.00,2026-02-22 22:08:00,lms_moodle
S0012,C-RE-101,2026-02-25,51,5,89.86,2026-02-25 07:05:00,lms_moodle
S0013,C-RE-101,2026-01-09,67,5,0.00,2026-01-09 20:33:00,lms_canvas
S0013,C-RE-101,2026-01-13,20,1,7.16,2026-01-13 09:47:00,lms_canvas
S0013,C-RE-101,2026-01-16,13,2,20.65,2026-01-16 16:12:00,lms_moodle
S0013,C-RE-101,2026-01-20,20,1,29.44,2026-01-20 21:17:00,lms_moodle
S0013,C-RE-101,2026-01-21,87,3,20.55,2026-01-21 18:31:00,lms_moodle
S0013,C-RE-101,2026-01-23,23,3,17.03,2026-01-23 14:31:00,lms_moodle
S0013,C-RE-101,2026-01-27,34,5,51.93,2026-01-27 06:06:00,lms_canvas
S0013,C-RE-101,2026-01-28,13,3,44.77,2026-01-28 11:24:00,lms_moodle
S0013,C-RE-101,2026-02-01,24,2,51.61,2026-02-01 09:48:00,lms_canvas
S0013,C-RE-101,2026-02-02,89,4,60.84,2026-02-02 20:12:00,lms_moodle
S0013,C-RE-101,2026-02-04,89,3,51.49,2026-02-04 14:34:00,lms_moodle
S0013,C-RE-101,2026-02-05,74,4,27.95,2026-02-05 07:27:00,lms_canvas
S0013,C-RE-101,2026-02-06,54,3,45.62,2026-02-06 18:28:00,lms_moodle
S0013,C-RE-101,2026-02-07,9,0,39.26,2026-02-07 15:56:00,lms_canvas
S0013,C-RE-101,2026-02-08,67,3,38.07,2026-02-08 18:31:00,lms_canvas
S0013,C-RE-101,2026-02-13,77,5,69.34,2026-02-13 21:30:00,lms_canvas
S0013,C-RE-101,2026-02-16,69,0,67.75,2026-02-16 21:37:00,lms_moodle
S0013,C-RE-101,2026-02-21,83,5,73.34,2026-02-21 15:20:00,lms_canvas
S0013,C-RE-101,2026-02-25,8,4,51.24,2026-02-25 17:22:00,lms_canvas
S0013,C-RE-101,2026-03-07,85,2,100.00,2026-03-07 19:22:00,lms_moodle
S0014,C-FIN-110,2026-01-20,46,0,1.92,2026-01-20 19:36:00,lms_moodle
S0014,C-FIN-110,2026-01-22,39,0,7.18,2026-01-22 06:20:00,lms_moodle
S0014,C-FIN-110,2026-01-23,78,3,6.58,2026-01-23 09:51:00,lms_moodle
S0014,C-FIN-110,2026-01-24,17,5,11.75,2026-01-24 16:31:00,lms_moodle
S0014,C-FIN-110,2026-01-26,26,4,11.19,2026-01-26 19:12:00,lms_moodle
S0014,C-FIN-110,2026-01-29,86,0,26.81,2026-01-29 12:18:00,lms_moodle
S0014,C-FIN-110,2026-02-03,11,2,44.89,2026-02-03 18:51:00,lms_canvas
S0014,C-FIN-110,2026-02-07,84,5,55.40,2026-02-07 09:37:00,lms_moodle
S0014,C-FIN-110,2026-02-09,39,0,44.79,2026-02-09 22:30:00,lms_moodle
S0014,C-FIN-110,2026-02-10,31,2,57.01,2026-02-10 15:32:00,lms_moodle
S0014,C-FIN-110,2026-02-22,60,5,70.72,2026-02-22 12:26:00,lms_moodle
S0014,C-FIN-110,2026-02-25,37,4,75.14,2026-02-25 11:56:00,lms_canvas
S0014,C-FIN-110,2026-03-01,85,5,83.33,2026-03-01 11:36:00,lms_moodle
S0014,C-FIN-110,2026-03-02,32,5,100.00,2026-03-02 20:17:00,lms_moodle
S0014,C-FIN-110,2026-03-04,77,5,99.15,2026-03-04 22:12:00,lms_moodle
S0014,C-FIN-110,2026-03-12,64,1,77.00,2026-03-12 15:54:00,lms_moodle
S0014,C-FIN-110,2026-03-15,57,2,100.00,2026-03-15 08:40:00,lms_canvas
S0014,C-FIN-110,2026-03-16,57,2,100.00,2026-03-16 11:16:00,lms_canvas
S0015,C-RE-101,2026-02-10,25,2,1.27,2026-02-10 14:50:00,lms_moodle
S0015,C-RE-101,2026-02-11,89,4,2.70,2026-02-11 07:46:00,lms_moodle
S0015,C-RE-101,2026-02-16,7,0,19.03,2026-02-16 08:20:00,lms_moodle
S0015,C-RE-101,2026-02-18,13,3,25.14,2026-02-18 08:25:00,lms_canvas
S0015,C-RE-101,2026-02-21,35,0,25.70,2026-02-21 22:59:00,lms_canvas
S0015,C-RE-101,2026-02-24,71,5,39.87,2026-02-24 22:16:00,lms_moodle
S0015,C-RE-101,2026-02-28,16,1,41.79,2026-02-28 16:21:00,lms_moodle
S0015,C-RE-101,2026-03-08,35,3,38.77,2026-03-08 09:11:00,lms_canvas
S0015,C-RE-101,2026-03-10,40,3,52.69,2026-03-10 07:31:00,lms_moodle
S0015,C-RE-101,2026-03-12,19,2,64.84,2026-03-12 21:43:00,lms_canvas
S0015,C-RE-101,2026-03-16,40,1,60.41,2026-03-16 17:52:00,lms_moodle
S0015,C-RE-101,2026-03-22,7,5,100.00,2026-03-22 07:53:00,lms_canvas
S0015,C-RE-101,2026-03-28,90,1,70.78,2026-03-28 18:19:00,lms_moodle
S0015,C-RE-101,2026-04-01,20,4,100.00,2026-04-01 20:24:00,lms_canvas
S0015,C-RE-101,2026-04-02,55,2,83.29,2026-04-02 13:19:00,lms_canvas
S0015,C-RE-101,2026-04-06,25,3,100.00,2026-04-06 19:50:00,lms_canvas
S0015,C-RE-101,2026-04-09,40,0,100.00,2026-04-09 21:30:00,lms_moodle
S0015,C-RE-201,2025-11-20,46,3,9.56,2025-11-20 07:41:00,lms_canvas
S0015,C-RE-201,2025-11-22,85,3,15.49,2025-11-22 10:00:00,lms_moodle
S0015,C-RE-201,2025-11-26,30,5,16.11,2025-11-26 08:07:00,lms_canvas
S0015,C-RE-201,2025-12-02,36,4,38.83,2025-12-02 10:54:00,lms_moodle
S0015,C-RE-201,2025-12-08,45,3,43.05,2025-12-08 10:16:00,lms_canvas
S0015,C-RE-201,2025-12-12,80,2,67.58,2025-12-12 12:05:00,lms_moodle
S0015,C-RE-201,2025-12-13,52,1,48.25,2025-12-13 18:53:00,lms_canvas
S0015,C-RE-201,2025-12-18,7,0,91.08,2025-12-18 13:58:00,lms_canvas
S0015,C-RE-201,2025-12-21,64,1,53.32,2025-12-21 11:03:00,lms_moodle
S0015,C-RE-201,2025-12-24,84,3,83.63,2025-12-24 10:05:00,lms_moodle
S0015,C-RE-201,2025-12-30,26,4,54.33,2025-12-30 22:27:00,lms_moodle
S0015,C-RE-201,2025-12-31,68,0,65.20,2025-12-31 12:12:00,lms_moodle
S0015,C-RE-201,2026-01-07,41,5,100.00,2026-01-07 10:27:00,lms_canvas
S0015,C-RE-201,2026-01-11,81,1,100.00,2026-01-11 15:46:00,lms_canvas
S0015,C-RE-201,2026-01-12,58,1,100.00,2026-01-12 10:01:00,lms_moodle
S0016,C-RE-101,2025-12-10,46,5,0.00,2025-12-10 12:45:00,lms_moodle
S0016,C-RE-101,2025-12-15,59,5,10.97,2025-12-15 08:06:00,lms_canvas
S0016,C-RE-101,2025-12-18,11,2,22.90,2025-12-18 21:58:00,lms_moodle
S0016,C-RE-101,2025-12-25,82,5,44.02,2025-12-25 07:00:00,lms_moodle
S0016,C-RE-101,2026-01-02,69,4,40.52,2026-01-02 18:42:00,lms_moodle
S0016,C-RE-101,2026-01-07,21,4,30.30,2026-01-07 11:16:00,lms_canvas
S0016,C-RE-101,2026-01-08,69,3,82.96,2026-01-08 20:08:00,lms_canvas
S0016,C-RE-101,2026-01-09,45,5,61.83,2026-01-09 10:16:00,lms_canvas
S0016,C-RE-101,2026-01-16,45,0,100.00,2026-01-16 21:55:00,lms_moodle
S0016,C-RE-101,2026-01-18,51,3,61.07,2026-01-18 14:39:00,lms_moodle
S0016,C-RE-101,2026-01-20,71,2,76.73,2026-01-20 11:20:00,lms_moodle
S0016,C-RE-101,2026-01-22,24,4,100.00,2026-01-22 20:03:00,lms_canvas
S0016,C-RE-101,2026-02-07,24,0,86.12,2026-02-07 07:30:00,lms_moodle
S0017,C-HC-210,2026-01-01,67,3,3.97,2026-01-01 10:07:00,lms_moodle
S0017,C-HC-210,2026-01-06,16,1,19.15,2026-01-06 11:53:00,lms_canvas
S0017,C-HC-210,2026-01-21,70,2,46.78,2026-01-21 12:37:00,lms_canvas
S0017,C-HC-210,2026-01-26,72,4,36.75,2026-01-26 08:15:00,lms_moodle
S0017,C-HC-210,2026-01-27,17,2,29.45,2026-01-27 09:25:00,lms_moodle
S0017,C-HC-210,2026-01-28,80,0,77.54,2026-01-28 10:01:00,lms_canvas
S0017,C-HC-210,2026-01-30,63,5,71.89,2026-01-30 20:40:00,lms_moodle
S0017,C-HC-210,2026-02-03,81,5,35.41,2026-02-03 07:41:00,lms_moodle
S0017,C-HC-210,2026-02-13,46,5,100.00,2026-02-13 10:13:00,lms_canvas
S0017,C-HC-210,2026-02-27,87,2,97.13,2026-02-27 07:47:00,lms_canvas
S0017,C-RE-101,2025-11-09,20,2,1.98,2025-11-09 19:47:00,lms_moodle
S0017,C-RE-101,2025-11-13,82,1,8.59,2025-11-13 09:53:00,lms_moodle
S0017,C-RE-101,2025-11-17,70,1,17.81,2025-11-17 18:30:00,lms_moodle
S0017,C-RE-101,2025-11-18,77,4,18.46,2025-11-18 19:51:00,lms_moodle
S0017,C-RE-101,2025-11-19,83,1,20.55,2025-11-19 19:05:00,lms_canvas
S0017,C-RE-101,2025-11-21,70,2,38.31,2025-11-21 13:41:00,lms_canvas
S0017,C-RE-101,2025-11-23,68,4,33.89,2025-11-23 22:05:00,lms_moodle
S0017,C-RE-101,2025-11-24,64,3,18.53,2025-11-24 21:19:00,lms_canvas
S0017,C-RE-101,2025-11-26,21,5,50.50,2025-11-26 13:33:00,lms_moodle
S0017,C-RE-101,2025-12-02,42,4,26.29,2025-12-02 08:58:00,lms_canvas
S0017,C-RE-101,2025-12-03,70,0,50.53,2025-12-03 19:06:00,lms_moodle
S0017,C-RE-101,2025-12-19,89,5,87.62,2025-12-19 14:22:00,lms_moodle
S0017,C-RE-101,2025-12-23,79,0,100.00,2025-12-23 06:07:00,lms_moodle
S0017,C-RE-101,2025-12-27,27,1,100.00,2025-12-27 07:05:00,lms_moodle
S0017,C-RE-101,2025-12-31,43,2,100.00,2025-12-31 20:48:00,lms_moodle
S0017,C-RE-101,2026-01-05,84,2,97.59,2026-01-05 11:13:00,lms_canvas
S0017,C-RE-101,2026-01-06,15,5,100.00,2026-01-06 14:55:00,lms_canvas
S0017,C-RE-201,2025-10-31,51,5,0.00,2025-10-31 18:51:00,lms_moodle
S0017,C-RE-201,2025-11-01,16,1,1.27,2025-11-01 12:07:00,lms_canvas
S0017,C-RE-201,2025-11-07,29,0,9.93,2025-11-07 10:41:00,lms_canvas
S0017,C-RE-201,2025-11-10,60,5,27.16,2025-11-10 12:05:00,lms_moodle
S0017,C-RE-201,2025-11-19,64,1,37.01,2025-11-19 06:07:00,lms_canvas
S0017,C-RE-201,2025-11-25,24,5,60.13,2025-11-25 21:30:00,lms_canvas
S0017,C-RE-201,2025-11-29,62,4,43.07,2025-11-29 15:36:00,lms_moodle
S0017,C-RE-201,2025-11-30,11,2,30.47,2025-11-30 19:26:00,lms_moodle
S0017,C-RE-201,2025-12-01,79,4,76.33,2025-12-01 15:02:00,lms_moodle
S0017,C-RE-201,2025-12-04,56,3,68.91,2025-12-04 21:14:00,lms_canvas
S0017,C-RE-201,2025-12-08,72,0,70.07,2025-12-08 16:35:00,lms_canvas
S0017,C-RE-201,2025-12-09,39,5,71.54,2025-12-09 21:07:00,lms_moodle
S0017,C-RE-201,2025-12-11,84,5,69.43,2025-12-11 19:01:00,lms_canvas
S0017,C-RE-201,2025-12-12,41,5,58.14,2025-12-12 17:28:00,lms_canvas
S0017,C-RE-201,2025-12-13,69,1,93.54,2025-12-13 16:58:00,lms_moodle
S0017,C-RE-201,2025-12-14,21,2,100.00,2025-12-14 18:26:00,lms_moodle
S0017,C-RE-201,2025-12-26,65,1,100.00,2025-12-26 15:44:00,lms_canvas
S0017,C-RE-201,2025-12-27,90,3,71.72,2025-12-27 12:10:00,lms_moodle
S0018,C-FIN-110,2026-01-24,7,2,8.29,2026-01-24 17:43:00,lms_canvas
S0018,C-FIN-110,2026-02-03,27,4,13.83,2026-02-03 08:21:00,lms_moodle
S0018,C-FIN-110,2026-02-05,19,4,21.80,2026-02-05 13:31:00,lms_moodle
S0018,C-FIN-110,2026-02-09,48,2,48.24,2026-02-09 14:57:00,lms_canvas
S0018,C-FIN-110,2026-02-16,70,4,60.81,2026-02-16 07:59:00,lms_moodle
S0018,C-FIN-110,2026-02-21,63,0,91.43,2026-02-21 09:52:00,lms_canvas
S0018,C-FIN-110,2026-02-25,69,0,46.69,2026-02-25 09:55:00,lms_canvas
S0018,C-FIN-110,2026-03-12,51,1,100.00,2026-03-12 20:48:00,lms_moodle
S0019,C-HC-210,2026-01-21,61,3,17.77,2026-01-21 06:15:00,lms_moodle
S0019,C-HC-210,2026-01-22,48,2,16.08,2026-01-22 08:17:00,lms_moodle
S0019,C-HC-210,2026-01-23,58,2,20.33,2026-01-23 13:09:00,lms_moodle
S0019,C-HC-210,2026-01-26,34,1,31.24,2026-01-26 19:58:00,lms_moodle
S0019,C-HC-210,2026-02-04,63,4,54.37,2026-02-04 17:01:00,lms_moodle
S0019,C-HC-210,2026-02-06,23,0,56.01,2026-02-06 22:04:00,lms_canvas
S0019,C-HC-210,2026-02-24,48,2,73.94,2026-02-24 11:27:00,lms_canvas
S0019,C-HC-210,2026-03-07,55,0,100.00,2026-03-07 10:57:00,lms_canvas
S0019,C-FIN-110,2026-01-30,83,1,0.00,2026-01-30 20:41:00,lms_canvas
S0019,C-FIN-110,2026-02-16,74,4,43.80,2026-02-16 20:44:00,lms_moodle
S0019,C-FIN-110,2026-02-18,88,3,48.47,2026-02-18 15:05:00,lms_canvas
S0019,C-FIN-110,2026-02-19,73,2,35.60,2026-02-19 10:33:00,lms_moodle
S0019,C-FIN-110,2026-02-21,32,0,44.51,2026-02-21 15:33:00,lms_moodle
S0019,C-FIN-110,2026-02-24,86,1,26.17,2026-02-24 14:15:00,lms_moodle
S0019,C-FIN-110,2026-02-25,59,4,31.74,2026-02-25 07:53:00,lms_moodle
S0019,C-FIN-110,2026-03-04,38,5,66.49,2026-03-04 09:03:00,lms_canvas
S0019,C-FIN-110,2026-03-06,62,2,75.07,2026-03-06 06:29:00,lms_moodle
S0019,C-FIN-110,2026-03-14,35,5,100.00,2026-03-14 13:22:00,lms_moodle
S0019,C-FIN-110,2026-03-15,41,5,100.00,2026-03-15 10:45:00,lms_moodle
S0019,C-FIN-110,2026-03-17,71,5,68.78,2026-03-17 16:33:00,lms_canvas
S0019,C-FIN-110,2026-03-18,51,3,56.21,2026-03-18 19:53:00,lms_moodle
S0019,C-FIN-110,2026-03-27,15,0,62.97,2026-03-27 10:30:00,lms_canvas
S0019,C-RE-201,2025-12-17,23,4,5.02,2025-12-17 20:08:00,lms_canvas
S0019,C-RE-201,2025-12-23,32,3,19.47,2025-12-23 11:35:00,lms_moodle
S0019,C-RE-201,2025-12-29,20,4,43.27,2025-12-29 09:07:00,lms_moodle
S0019,C-RE-201,2026-01-05,78,2,24.85,2026-01-05 10:07:00,lms_moodle
S0019,C-RE-201,2026-01-07,44,2,40.16,2026-01-07 21:01:00,lms_canvas
S0019,C-RE-201,2026-01-08,23,4,47.93,2026-01-08 15:56:00,lms_moodle
S0019,C-RE-201,2026-01-09,32,1,71.23,2026-01-09 21:00:00,lms_canvas
S0019,C-RE-201,2026-01-10,75,2,31.78,2026-01-10 07:26:00,lms_moodle
S0019,C-RE-201,2026-01-13,78,2,66.08,2026-01-13 16:50:00,lms_moodle
S0019,C-RE-201,2026-01-15,65,5,88.02,2026-01-15 10:48:00,lms_canvas
S0019,C-RE-201,2026-01-17,69,5,67.27,2026-01-17 20:42:00,lms_moodle
S0019,C-RE-201,2026-01-19,24,5,61.07,2026-01-19 19:24:00,lms_canvas
S0019,C-RE-201,2026-01-22,55,2,83.28,2026-01-22 20:47:00,lms_moodle
S0019,C-RE-201,2026-01-25,87,0,100.00,2026-01-25 06:36:00,lms_moodle
S0019,C-RE-201,2026-01-29,76,5,58.64,2026-01-29 08:12:00,lms_canvas
S0019,C-RE-201,2026-01-31,77,4,67.56,2026-01-31 21:32:00,lms_canvas
S0019,C-RE-201,2026-02-05,20,5,100.00,2026-02-05 11:01:00,lms_moodle
S0019,C-RE-201,2026-02-06,31,1,100.00,2026-02-06 20:05:00,lms_moodle
S0019,C-RE-201,2026-02-07,56,4,61.04,2026-02-07 06:21:00,lms_moodle
S0020,C-RE-201,2025-12-09,74,1,1.57,2025-12-09 11:16:00,lms_canvas
S0020,C-RE-201,2025-12-13,24,2,14.52,2025-12-13 11:03:00,lms_moodle
S0020,C-RE-201,2025-12-14,28,0,14.56,2025-12-14 15:24:00,lms_canvas
S0020,C-RE-201,2025-12-15,45,1,12.78,2025-12-15 16:16:00,lms_moodle
S0020,C-RE-201,2025-12-24,20,0,22.48,2025-12-24 13:31:00,lms_moodle
S0020,C-RE-201,2025-12-28,19,2,22.43,2025-12-28 20:35:00,lms_moodle
S0020,C-RE-201,2026-01-01,13,3,25.39,2026-01-01 13:58:00,lms_canvas
S0020,C-RE-201,2026-01-03,39,4,76.10,2026-01-03 09:15:00,lms_canvas
S0020,C-RE-201,2026-01-10,43,4,59.85,2026-01-10 08:54:00,lms_canvas
S0020,C-RE-201,2026-02-01,23,2,100.00,2026-02-01 11:50:00,lms_canvas
S0020,C-HC-210,2025-11-29,49,5,0.00,2025-11-29 22:18:00,lms_canvas
S0020,C-HC-210,2025-12-01,25,5,4.14,2025-12-01 08:19:00,lms_canvas
S0020,C-HC-210,2025-12-02,55,5,3.74,2025-12-02 10:46:00,lms_moodle
S0020,C-HC-210,2025-12-09,60,1,22.21,2025-12-09 16:56:00,lms_moodle
S0020,C-HC-210,2025-12-15,86,2,47.35,2025-12-15 20:17:00,lms_canvas
S0020,C-HC-210,2025-12-16,89,2,28.62,2025-12-16 20:38:00,lms_moodle
S0020,C-HC-210,2025-12-17,7,5,22.81,2025-12-17 06:38:00,lms_moodle
S0020,C-HC-210,2025-12-23,5,0,56.29,2025-12-23 19:35:00,lms_moodle
S0020,C-HC-210,2025-12-27,55,4,32.54,2025-12-27 08:34:00,lms_canvas
S0020,C-HC-210,2025-12-28,90,3,67.99,2025-12-28 17:52:00,lms_moodle
S0020,C-HC-210,2025-12-29,81,2,53.21,2025-12-29 06:07:00,lms_moodle
S0020,C-HC-210,2026-01-03,52,1,66.12,2026-01-03 13:47:00,lms_canvas
S0020,C-HC-210,2026-01-06,40,5,100.00,2026-01-06 17:12:00,lms_canvas
S0020,C-HC-210,2026-01-07,83,5,62.65,2026-01-07 13:14:00,lms_moodle
S0020,C-HC-210,2026-01-09,51,0,64.02,2026-01-09 12:00:00,lms_canvas
S0020,C-HC-210,2026-01-20,86,3,63.54,2026-01-20 14:36:00,lms_moodle
S0020,C-HC-210,2026-01-23,26,4,76.31,2026-01-23 11:04:00,lms_canvas
S0020,C-HC-210,2026-01-26,13,1,88.12,2026-01-26 13:56:00,lms_moodle
S0021,C-HC-210,2026-01-11,5,3,2.28,2026-01-11 07:54:00,lms_moodle
S0021,C-HC-210,2026-01-26,60,3,24.77,2026-01-26 22:29:00,lms_moodle
S0021,C-HC-210,2026-02-08,51,4,73.02,2026-02-08 13:03:00,lms_moodle
S0021,C-HC-210,2026-02-13,58,4,64.52,2026-02-13 06:25:00,lms_canvas
S0021,C-HC-210,2026-02-14,47,0,96.61,2026-02-14 06:47:00,lms_canvas
S0021,C-HC-210,2026-02-18,59,0,100.00,2026-02-18 12:10:00,lms_moodle
S0021,C-HC-210,2026-02-22,44,0,96.84,2026-02-22 09:01:00,lms_moodle
S0021,C-HC-210,2026-02-23,60,0,96.14,2026-02-23 16:53:00,lms_moodle
S0021,C-HC-210,2026-03-05,36,0,100.00,2026-03-05 16:53:00,lms_canvas
S0021,C-HC-210,2026-03-06,47,4,100.00,2026-03-06 08:49:00,lms_moodle
S0021,C-HC-210,2026-03-09,17,5,100.00,2026-03-09 09:05:00,lms_canvas
S0021,C-RE-201,2026-02-16,21,0,11.35,2026-02-16 20:03:00,lms_moodle
S0021,C-RE-201,2026-03-04,83,5,37.27,2026-03-04 09:43:00,lms_canvas
S0021,C-RE-201,2026-03-08,76,0,38.16,2026-03-08 18:25:00,lms_canvas
S0021,C-RE-201,2026-03-28,84,3,64.51,2026-03-28 06:29:00,lms_moodle
S0021,C-RE-201,2026-04-07,64,3,100.00,2026-04-07 09:21:00,lms_canvas
S0021,C-RE-201,2026-04-09,63,4,92.76,2026-04-09 12:06:00,lms_canvas
S0021,C-FIN-110,2026-01-03,29,4,5.01,2026-01-03 22:16:00,lms_moodle
S0021,C-FIN-110,2026-02-05,58,3,90.62,2026-02-05 20:11:00,lms_canvas
S0021,C-FIN-110,2026-02-06,22,0,42.60,2026-02-06 15:37:00,lms_moodle
S0021,C-FIN-110,2026-02-13,70,5,100.00,2026-02-13 15:37:00,lms_canvas
S0021,C-FIN-110,2026-02-18,23,3,80.87,2026-02-18 16:18:00,lms_moodle
S0022,C-RE-101,2025-12-13,12,1,18.13,2025-12-13 07:27:00,lms_moodle
S0022,C-RE-101,2026-01-06,30,1,75.28,2026-01-06 12:50:00,lms_canvas
S0022,C-RE-101,2026-01-10,48,1,86.42,2026-01-10 20:38:00,lms_moodle
S0022,C-RE-101,2026-01-15,79,4,100.00,2026-01-15 15:26:00,lms_moodle
S0022,C-RE-101,2026-01-16,25,0,82.07,2026-01-16 07:31:00,lms_canvas
S0022,C-RE-101,2026-02-25,32,1,27.46,2026-02-25 16:51:00,lms_moodle
S0022,C-RE-101,2026-03-12,31,3,39.69,2026-03-12 06:23:00,lms_canvas
S0022,C-RE-101,2026-03-22,14,2,41.34,2026-03-22 09:09:00,lms_moodle
S0022,C-RE-101,2026-03-23,61,1,90.51,2026-03-23 17:02:00,lms_canvas
S0022,C-RE-101,2026-03-27,30,1,69.00,2026-03-27 13:56:00,lms_moodle
S0023,C-HC-210,2026-01-19,7,5,1.27,2026-01-19 09:21:00,lms_canvas
S0023,C-HC-210,2026-01-24,44,3,8.88,2026-01-24 17:42:00,lms_canvas
S0023,C-HC-210,2026-01-29,72,4,30.40,2026-01-29 08:07:00,lms_canvas
S0023,C-HC-210,2026-01-30,21,1,16.60,2026-01-30 18:44:00,lms_moodle
S0023,C-HC-210,2026-02-02,45,4,27.89,2026-02-02 13:58:00,lms_canvas
S0023,C-HC-210,2026-02-03,83,4,22.05,2026-02-03 15:50:00,lms_canvas
S0023,C-HC-210,2026-02-08,46,1,23.24,2026-02-08 14:55:00,lms_canvas
S0023,C-HC-210,2026-02-22,70,4,97.01,2026-02-22 12:46:00,lms_canvas
S0023,C-HC-210,2026-03-13,65,5,100.00,2026-03-13 11:32:00,lms_moodle
S0023,C-HC-210,2026-03-14,87,4,96.17,2026-03-14 22:29:00,lms_canvas
S0023,C-RE-201,2025-10-24,31,1,5.58,2025-10-24 20:55:00,lms_canvas
S0023,C-RE-201,2025-11-08,55,1,27.40,2025-11-08 18:36:00,lms_canvas
S0023,C-RE-201,2025-11-14,52,2,48.33,2025-11-14 10:48:00,lms_canvas
S0023,C-RE-201,2025-11-16,42,3,50.94,2025-11-16 13:37:00,lms_canvas
S0023,C-RE-201,2025-11-21,64,4,67.27,2025-11-21 19:28:00,lms_moodle
S0023,C-RE-201,2025-11-22,60,3,53.79,2025-11-22 21:20:00,lms_moodle
S0023,C-RE-201,2025-11-24,53,0,44.85,2025-11-24 13:16:00,lms_canvas
S0023,C-RE-201,2025-11-28,50,0,58.79,2025-11-28 22:32:00,lms_canvas
S0023,C-RE-201,2025-12-01,40,1,47.87,2025-12-01 08:23:00,lms_canvas
S0023,C-RE-201,2025-12-02,74,1,68.37,2025-12-02 16:16:00,lms_moodle
S0023,C-RE-201,2025-12-05,40,1,100.00,2025-12-05 10:54:00,lms_moodle
S0023,C-RE-201,2025-12-06,6,2,70.37,2025-12-06 17:50:00,lms_moodle
S0023,C-RE-201,2025-12-11,56,4,100.00,2025-12-11 06:30:00,lms_canvas
S0023,C-RE-201,2025-12-16,55,1,79.96,2025-12-16 12:30:00,lms_canvas
S0023,C-RE-201,2025-12-20,71,4,100.00,2025-12-20 20:46:00,lms_moodle
S0024,C-RE-201,2025-11-16,22,4,2.75,2025-11-16 15:47:00,lms_canvas
S0024,C-RE-201,2025-11-20,68,5,13.34,2025-11-20 16:14:00,lms_moodle
S0024,C-RE-201,2025-11-27,59,5,30.06,2025-11-27 15:20:00,lms_canvas
S0024,C-RE-201,2025-11-28,77,0,36.98,2025-11-28 10:21:00,lms_moodle
S0024,C-RE-201,2025-12-05,53,1,57.95,2025-12-05 08:34:00,lms_moodle
S0024,C-RE-201,2025-12-08,29,3,28.00,2025-12-08 20:40:00,lms_moodle
S0024,C-RE-201,2025-12-11,16,1,31.42,2025-12-11 11:02:00,lms_moodle
S0024,C-RE-201,2025-12-12,8,1,37.75,2025-12-12 18:18:00,lms_canvas
S0024,C-RE-201,2025-12-13,34,2,64.94,2025-12-13 08:29:00,lms_canvas
S0024,C-RE-201,2025-12-20,52,4,35.77,2025-12-20 16:55:00,lms_moodle
S0024,C-RE-201,2025-12-29,55,1,100.00,2025-12-29 10:34:00,lms_moodle
S0024,C-RE-201,2026-01-03,66,5,55.74,2026-01-03 12:08:00,lms_canvas
S0024,C-RE-201,2026-01-04,44,3,100.00,2026-01-04 21:10:00,lms_moodle
S0024,C-RE-201,2026-01-07,80,1,100.00,2026-01-07 20:17:00,lms_canvas
S0024,C-RE-201,2026-01-08,5,1,100.00,2026-01-08 18:38:00,lms_canvas
S0024,C-RE-201,2026-01-17,43,3,4.45,2026-01-17 11:26:00,lms_canvas
S0024,C-RE-201,2026-01-20,27,4,12.33,2026-01-20 20:24:00,lms_canvas
S0024,C-RE-201,2026-02-02,77,0,32.17,2026-02-02 07:15:00,lms_canvas
S0024,C-RE-201,2026-02-06,40,5,45.66,2026-02-06 08:44:00,lms_canvas
S0024,C-RE-201,2026-02-13,68,3,86.56,2026-02-13 09:23:00,lms_canvas
S0024,C-RE-201,2026-02-15,18,4,78.53,2026-02-15 16:26:00,lms_moodle
S0024,C-RE-201,2026-02-20,26,2,50.93,2026-02-20 07:29:00,lms_canvas
S0024,C-RE-201,2026-02-25,14,5,97.95,2026-02-25 20:24:00,lms_moodle
S0024,C-RE-201,2026-02-28,56,1,78.91,2026-02-28 06:16:00,lms_canvas
S0024,C-RE-201,2026-03-03,22,2,100.00,2026-03-03 20:31:00,lms_moodle
S0024,C-RE-201,2026-03-10,13,0,100.00,2026-03-10 13:45:00,lms_moodle
S0024,C-RE-201,2026-03-11,22,3,100.00,2026-03-11 11:10:00,lms_canvas
S0024,C-RE-201,2026-03-12,82,0,75.85,2026-03-12 09:34:00,lms_moodle
S0024,C-RE-201,2026-03-14,26,0,100.00,2026-03-14 06:43:00,lms_moodle
S0024,C-RE-201,2026-03-15,24,3,100.00,2026-03-15 12:45:00,lms_canvas
